     model0  LH0             model1  LH1             model2  LH2             model3  LH3             model4  LH4             model5  LH5             model6  LH6             model7  LH7             model8  LH8             model9  LH9            model10  LH10           model11  LH11           model12  LH12           model13  LH13           model14  LH14           model15  LH15           model16  LH16           model17  LH17           model18  LH18           model19  LH19           overallLH
       FLUF  -854.673119       WAGF -1032.513802     CPREVF -3147.163464       FLUF  -615.188111       JTTF -1237.353813       FLUF -2709.432053     RTREVF -3569.049702       JTTF -1863.376225       WAGF -1199.428691       WAGF -3490.872633       FLUF -2242.401705  BLOSUM62F  -785.567301   DAYHOFFF -6101.094113  JTTDCMUTF -1551.595247       JTTF -1720.725702       PMBF -3955.358203  BLOSUM62F -2578.194808     MTARTF -1502.816629        VTF -1202.534521  BLOSUM62F  -834.716809   -42194.056650
     MTMAMF  -851.352193   DAYHOFFF -1042.572770       WAGF -3130.129069      HIVBF  -625.208805       JTTF -1242.648931     CPREVF -2676.983396     RTREVF -3563.309476        LGF -1866.686870     MTMAMF -1235.045088     MTZOAF -3557.486412       WAGF -2188.721591  JTTDCMUTF  -782.776321        VTF -6011.489071      HIVBF -1594.689909     MTMAMF -1809.703325       FLUF -3921.141511     MTARTF -2570.542128  JTTDCMUTF -1481.179748       WAGF -1195.044627     DCMUTF  -830.338903   -42177.050145
     MTMAMF  -852.699792       PMBF -1036.853379        LGF -3119.768012   DAYHOFFF  -627.705153       JTTF -1253.731485     MTREVF -2659.087621     RTREVF -3564.005539  BLOSUM62F -1842.457170  JTTDCMUTF -1199.527715      HIVBF -3589.411802     MTZOAF -2224.841370     MTREVF  -782.338139     MTMAMF -6548.669398     DCMUTF -1561.422248     DCMUTF -1756.167258       JTTF -3947.167264     MTMAMF -2618.050510      HIVWF -1564.715739     MTARTF -1194.252239     MTARTF  -838.414846   -42781.286680
  BLOSUM62F  -847.741406  BLOSUM62F -1028.778836       PMBF -3157.951763     MTMAMF  -614.809715        LGF -1240.701910       PMBF -2679.197613      HIVWF -3821.285737  BLOSUM62F -1841.165761     CPREVF -1201.358473        LGF -3478.354442     MTARTF -2313.915612       JTTF  -782.079207     CPREVF -6052.459900       JTTF -1555.305457     DCMUTF -1743.850448  JTTDCMUTF -3903.505533     DCMUTF -2530.461298     RTREVF -1477.374224     MTMAMF -1221.806251     MTREVF  -832.791560   -42324.895146
     DCMUTF  -838.145442       FLUF -1044.580946     MTMAMF -3368.179839        LGF  -620.343065      HIVBF -1269.214264     MTMAMF -2727.818358     MTMAMF -3952.999044        VTF -1832.815524     MTARTF -1198.838522        VTF -3523.271231     CPREVF -2221.735220     MTREVF  -779.121133       WAGF -5988.681488        VTF -1571.951790     MTMAMF -1809.625241     DCMUTF -3936.373951       PMBF -2589.493686       WAGF -1495.878164   DAYHOFFF -1182.443839        VTF  -832.708738   -42784.219486
      HIVWF  -887.005478        VTF -1031.795062       JTTF -3123.609728       JTTF  -624.932661        LGF -1244.777472   DAYHOFFF -2682.558222     MTZOAF -3674.219163       FLUF -1939.766565       PMBF -1209.233912     DCMUTF -3478.001543      HIVBF -2247.020522  JTTDCMUTF  -783.658725     RTREVF -6039.372853     RTREVF -1549.982327     MTMAMF -1808.274890       JTTF -3913.911531  JTTDCMUTF -2527.731049        LGF -1477.115081  BLOSUM62F -1220.434383     MTARTF  -838.044798   -42301.445965
      HIVBF  -859.587587        VTF -1032.875325     MTARTF -3260.351756       FLUF  -620.705876     MTARTF -1240.711210     DCMUTF -2682.944456  BLOSUM62F -3575.927863       WAGF -1835.364455  JTTDCMUTF -1196.747859     MTREVF -3573.433640        LGF -2185.957672       WAGF  -786.463945     MTARTF -6433.068924     RTREVF -1552.984282  BLOSUM62F -1774.414820        LGF -3882.797302  JTTDCMUTF -2532.340540   DAYHOFFF -1482.633189  BLOSUM62F -1222.187968     MTZOAF  -831.294085   -42562.792753
  BLOSUM62F  -855.244989     CPREVF -1050.216933       FLUF -3159.134497     MTREVF  -624.197046     MTMAMF -1232.246772     MTZOAF -2649.977764       FLUF -3669.489028      HIVWF -1955.761499     MTREVF -1206.891158     MTREVF -3569.865202     MTARTF -2282.710353      HIVWF  -807.097632      HIVWF -6415.291799      HIVWF -1660.018754      HIVWF -1810.590137     CPREVF -3989.967073     DCMUTF -2539.393556     RTREVF -1485.556022      HIVBF -1210.537567     MTZOAF  -832.314171   -43006.501952
       WAGF  -845.890201      HIVWF -1064.270330     MTREVF -3204.551949     DCMUTF  -623.543588     MTREVF -1236.291479      HIVWF -2774.571468       FLUF -3687.249739      HIVWF -1973.315481      HIVWF -1267.937533       WAGF -3497.276118     MTREVF -2234.229309     CPREVF  -782.922548     RTREVF -6044.195275       PMBF -1581.191395       WAGF -1753.358711       WAGF -3937.104229      HIVWF -2673.696019  JTTDCMUTF -1482.199133        LGF -1176.752706     MTREVF  -834.197778   -42674.744988
       WAGF  -838.497052        VTF -1025.380754   DAYHOFFF -3148.157754     MTREVF  -613.021061  BLOSUM62F -1270.452429     CPREVF -2666.077900        VTF -3535.589012      HIVBF -1947.566306     MTARTF -1201.238130     DCMUTF -3486.701802  BLOSUM62F -2207.558808     MTREVF  -772.370746       PMBF -6069.410320     CPREVF -1568.494451  BLOSUM62F -1761.440468       PMBF -3939.314969     MTARTF -2589.731627      HIVBF -1516.915894   DAYHOFFF -1174.301060       FLUF  -844.553505   -42176.774049
   DAYHOFFF  -840.689396     RTREVF -1029.520196     MTZOAF -3180.855097       WAGF  -626.243261     MTZOAF -1231.952783     DCMUTF -2685.743928     MTREVF -3677.312312  BLOSUM62F -1838.065508     MTZOAF -1180.745512   DAYHOFFF -3476.678569      HIVWF -2320.134497        VTF  -788.750870       FLUF -6234.164793     MTREVF -1585.736783     MTREVF -1751.045094   DAYHOFFF -3936.345725  BLOSUM62F -2591.239213      HIVWF -1561.281291     MTARTF -1194.460747       PMBF  -836.452843   -42567.418416
     RTREVF  -833.313482     RTREVF -1023.439257     DCMUTF -3152.070360      HIVBF  -625.052357   DAYHOFFF -1250.194107     CPREVF -2675.436993     MTMAMF -3970.693593  JTTDCMUTF -1858.859207     RTREVF -1190.347202      HIVBF -3583.547111  BLOSUM62F -2217.317615     RTREVF  -776.857027   DAYHOFFF -6086.929453     MTZOAF -1554.749639      HIVBF -1766.401887       JTTF -3905.155230        VTF -2555.555425  JTTDCMUTF -1480.716353   DAYHOFFF -1179.737668     MTARTF  -838.905913   -42525.279880
       JTTF  -841.932374       PMBF -1031.005122     RTREVF -3126.122285     DCMUTF  -620.930850        LGF -1240.321294      HIVWF -2773.561016        LGF -3561.013018      HIVBF -1936.647936     RTREVF -1189.178631        LGF -3479.102523  JTTDCMUTF -2176.765884     CPREVF  -780.915929     CPREVF -6056.692119  BLOSUM62F -1574.243220     MTMAMF -1815.991002     MTREVF -3913.877604        VTF -2549.778747        LGF -1473.652724       PMBF -1215.670110  JTTDCMUTF  -827.756780   -42185.159169
       FLUF  -853.994189      HIVWF -1059.801080        LGF -3108.049736        VTF  -626.815081       JTTF -1238.161794        VTF -2653.346586     CPREVF -3641.194451        LGF -1875.165736        VTF -1201.991839     RTREVF -3491.642061  BLOSUM62F -2213.644120       JTTF  -780.897636      HIVWF -6513.356110      HIVBF -1590.369073     MTREVF -1748.159407        VTF -3934.048487       JTTF -2522.216580     MTZOAF -1476.979268     DCMUTF -1177.179082        LGF  -822.625057   -42529.637373
        LGF  -835.761480       JTTF -1031.071431     MTZOAF -3186.169593     MTARTF  -608.720607  JTTDCMUTF -1241.042191  BLOSUM62F -2678.454770       WAGF -3572.676732       WAGF -1839.403094       FLUF -1223.015427     RTREVF -3488.900060   DAYHOFFF -2175.031140     MTZOAF  -772.470516   DAYHOFFF -6084.868895     RTREVF -1547.248088     MTARTF -1773.512065     CPREVF -3947.490205       FLUF -2601.270744       WAGF -1491.069854        LGF -1174.214984     RTREVF  -828.099362   -42100.491238
     MTARTF  -841.285560     MTMAMF -1075.918067     MTARTF -3244.304900      HIVWF  -638.740176     CPREVF -1274.272092     MTZOAF -2654.359581     MTREVF -3671.141220      HIVBF -1911.413041     MTMAMF -1228.165693       WAGF -3517.954755      HIVWF -2323.061508      HIVBF  -805.091567     MTMAMF -6544.064748        LGF -1555.308674     CPREVF -1773.794595     MTREVF -3953.662857       PMBF -2607.133328       WAGF -1503.529478     MTARTF -1194.843423     RTREVF  -836.547119   -43154.592381
     MTZOAF  -834.150970     CPREVF -1043.544983     MTREVF -3204.196099       FLUF  -618.108803      HIVBF -1268.466211     DCMUTF -2679.954768       PMBF -3564.934775       PMBF -1835.265808       FLUF -1222.880858     RTREVF -3488.187669        LGF -2183.056257       WAGF  -783.931428      HIVWF -6475.472281  BLOSUM62F -1578.909338       PMBF -1769.153843      HIVWF -4050.410712       FLUF -2598.929266        LGF -1475.957858     MTARTF -1194.511315     MTZOAF  -830.795048   -42700.818291
  JTTDCMUTF  -845.887947   DAYHOFFF -1043.336725      HIVWF -3300.304431  BLOSUM62F  -628.472087     MTMAMF -1233.552210     RTREVF -2649.434100     MTREVF -3680.550161        VTF -1833.760922     CPREVF -1202.131667        LGF -3475.542927       JTTF -2181.661853     CPREVF  -783.284088     RTREVF -6043.677673        VTF -1570.213766     MTMAMF -1809.231834        LGF -3871.857707       PMBF -2586.224902     MTREVF -1487.868554     MTARTF -1195.355150     MTZOAF  -830.685941   -42253.034643
      HIVWF  -884.943952        LGF -1033.010975       JTTF -3122.604857  JTTDCMUTF  -624.252345  JTTDCMUTF -1241.728156      HIVBF -2713.796300      HIVWF -3818.812360       WAGF -1838.803265      HIVBF -1233.736026        LGF -3479.587371     MTMAMF -2364.450605     MTZOAF  -773.315081  BLOSUM62F -6053.394791  BLOSUM62F -1578.813846   DAYHOFFF -1743.665494     MTARTF -3885.282636      HIVBF -2586.778639      HIVBF -1523.404176       JTTF -1187.540833     MTREVF  -833.514017   -42521.435725
       WAGF  -840.341420     CPREVF -1038.698363       WAGF -3121.991022        VTF  -626.365581     MTZOAF -1225.637321  BLOSUM62F -2669.606714      HIVBF -3718.249578  JTTDCMUTF -1867.621229     CPREVF -1199.440917        VTF -3510.895979  BLOSUM62F -2210.519263     DCMUTF  -786.421288     MTREVF -6278.286774      HIVWF -1652.785461      HIVWF -1806.585074        VTF -3927.693478       WAGF -2542.394208     CPREVF -1498.166973  BLOSUM62F -1214.495669        LGF  -821.213322   -42557.409635
       WAGF  -852.240830        LGF -1041.223371     MTARTF -3254.561831  BLOSUM62F  -628.670850  JTTDCMUTF -1252.609899  JTTDCMUTF -2658.286176     MTREVF -3668.963190   DAYHOFFF -1864.692737       JTTF -1199.585973     MTREVF -3570.804076     MTMAMF -2332.776505     MTMAMF  -788.410211       FLUF -6203.501094     DCMUTF -1558.335742   DAYHOFFF -1750.883554  BLOSUM62F -3995.758019        VTF -2571.234828       WAGF -1500.423948     MTREVF -1183.762910        LGF  -830.264998   -42706.990743
     RTREVF  -838.661644     MTMAMF -1070.056671      HIVWF -3296.589126       JTTF  -625.872744     CPREVF -1267.203275     MTARTF -2695.987553     MTREVF -3674.706244     CPREVF -1855.619585   DAYHOFFF -1180.578082     MTMAMF -3787.484966       FLUF -2232.506575   DAYHOFFF  -793.891984   DAYHOFFF -6049.336615     CPREVF -1585.178355     CPREVF -1764.520832        VTF -3962.899876  BLOSUM62F -2594.638845      HIVBF -1525.198909     CPREVF -1206.040966      HIVBF  -855.976831   -42862.949678
     RTREVF  -836.676769        LGF -1035.646214        LGF -3109.227795     CPREVF  -625.944269       FLUF -1265.521121     RTREVF -2649.656103     DCMUTF -3587.057059     DCMUTF -1874.386593       PMBF -1209.244501        LGF -3473.036159       JTTF -2182.157524        LGF  -774.641151       FLUF -6252.274164     MTMAMF -1615.067026  BLOSUM62F -1771.694447  JTTDCMUTF -3910.277268     MTREVF -2546.026872     CPREVF -1503.844954     MTARTF -1194.540191     CPREVF  -833.089341   -42250.009520
       WAGF  -838.687676  BLOSUM62F -1025.103397   DAYHOFFF -3148.502214     MTREVF  -613.067337     MTREVF -1230.329273        VTF -2646.777653     DCMUTF -3602.443910       PMBF -1843.070170      HIVBF -1229.002489     MTREVF -3601.721637     CPREVF -2213.570354     MTREVF  -772.361484        VTF -6036.231797       FLUF -1577.740495     DCMUTF -1738.931178       JTTF -3882.133130        VTF -2543.108741        LGF -1469.175929   DAYHOFFF -1174.548973       WAGF  -825.406822   -42011.914660
     CPREVF  -842.032665     MTREVF -1035.352680       WAGF -3130.904038      HIVWF  -633.041440      HIVWF -1289.124505     RTREVF -2648.735989       FLUF -3688.679981     DCMUTF -1878.576059      HIVWF -1266.675166     MTZOAF -3556.437516  JTTDCMUTF -2181.081343        LGF  -773.965988     CPREVF -6041.154242     MTMAMF -1615.813297       PMBF -1768.840897        LGF -3869.998119       JTTF -2525.273755       FLUF -1503.595888     MTREVF -1179.009555     MTMAMF  -849.142828   -42277.435950
       FLUF  -861.008831       WAGF -1039.147959     MTMAMF -3340.549947       WAGF  -627.199144      HIVBF -1277.007986      HIVBF -2722.714640      HIVWF -3795.270606     RTREVF -1857.830353     DCMUTF -1183.063721      HIVWF -3714.667580   DAYHOFFF -2183.996089      HIVWF  -807.293479      HIVWF -6417.017441     DCMUTF -1559.612373  BLOSUM62F -1779.885738  BLOSUM62F -4001.515883     MTREVF -2549.553797  JTTDCMUTF -1489.971512     MTARTF -1194.914036     MTARTF  -837.799767   -43240.020883
       WAGF  -843.954700       WAGF -1034.038327     RTREVF -3125.447235   DAYHOFFF  -622.331784        VTF -1262.662453      HIVBF -2709.868848     MTZOAF -3681.832843  BLOSUM62F -1839.398708     MTARTF -1199.371225  BLOSUM62F -3548.551774     MTZOAF -2246.257029     MTZOAF  -773.367702     DCMUTF -6081.988050     MTREVF -1581.866530       JTTF -1723.570311        VTF -3942.656987        VTF -2553.946494   DAYHOFFF -1479.959075     MTARTF -1196.044045       FLUF  -846.000611   -42293.114733
     RTREVF  -834.274342     MTARTF -1049.375229     DCMUTF -3151.874857  JTTDCMUTF  -624.557653        VTF -1262.029875       FLUF -2708.761261     DCMUTF -3587.593112     RTREVF -1871.981159        LGF -1192.219289       PMBF -3544.528048        LGF -2182.603145       FLUF  -787.754324       FLUF -6270.203492      HIVBF -1592.796856   DAYHOFFF -1742.453142       PMBF -3967.927291  JTTDCMUTF -2525.723304     MTZOAF -1477.285183     MTARTF -1196.032017     MTREVF  -833.219387   -42403.192964
        LGF  -835.906177       PMBF -1032.524859      HIVBF -3219.677581       PMBF  -628.299192     MTREVF -1233.863029       WAGF -2656.176109     CPREVF -3641.533109       WAGF -1840.021644      HIVWF -1265.526289       PMBF -3543.570022      HIVWF -2323.831971        VTF  -785.872334     MTREVF -6239.244225       WAGF -1564.376518      HIVBF -1763.365165     MTARTF -3880.127680      HIVBF -2582.636108      HIVBF -1520.048486        LGF -1174.204088  BLOSUM62F  -836.097324   -42566.901911
      HIVWF  -894.537827     CPREVF -1050.636132      HIVBF -3221.413025       WAGF  -626.789083     MTMAMF -1232.625472     DCMUTF -2694.536648       WAGF -3592.037721   DAYHOFFF -1862.108517       FLUF -1225.266649     MTARTF -3611.114761  JTTDCMUTF -2198.846659     MTARTF  -785.805818     MTMAMF -6558.017728     MTARTF -1575.183654   DAYHOFFF -1752.356147       WAGF -3969.181119      HIVBF -2596.350086      HIVWF -1563.258983  BLOSUM62F -1226.658547  JTTDCMUTF  -836.832899   -43073.557477
       FLUF  -857.680427        LGF -1036.481805       JTTF -3122.240555  JTTDCMUTF  -625.199951   DAYHOFFF -1254.499665      HIVWF -2773.131254       PMBF -3562.400020     MTZOAF -1947.158410       PMBF -1209.984079        LGF -3476.350289     MTZOAF -2238.935021     RTREVF  -778.017764     MTREVF -6207.718300       PMBF -1581.453063        VTF -1751.841488      HIVWF -4054.316291     MTREVF -2546.516039     RTREVF -1479.353012      HIVBF -1202.392698       JTTF  -831.380200   -42537.050329
     MTREVF  -841.004132  JTTDCMUTF -1032.960508   DAYHOFFF -3154.136191       WAGF  -626.468442     MTMAMF -1232.331249       FLUF -2709.308704     MTARTF -3760.457916  JTTDCMUTF -1851.952362       WAGF -1202.826789     CPREVF -3526.680933  BLOSUM62F -2222.566528     DCMUTF  -792.480484   DAYHOFFF -6068.028527  JTTDCMUTF -1559.279684     CPREVF -1762.915629     MTMAMF -3989.468987     RTREVF -2536.844708     DCMUTF -1483.013383       FLUF -1185.065757  BLOSUM62F  -837.809470   -42375.600383
      HIVWF  -884.060071     MTMAMF -1066.228697  JTTDCMUTF -3119.370513       JTTF  -624.776134       JTTF -1241.411014     DCMUTF -2681.677747     MTARTF -3770.270849     DCMUTF -1878.532847       FLUF -1224.577894       JTTF -3484.443455       JTTF -2181.584517       JTTF  -783.313772     DCMUTF -6076.979421     MTZOAF -1554.483841       WAGF -1753.348356       JTTF -3908.344780     MTZOAF -2529.245586       JTTF -1483.163693       JTTF -1186.967900  JTTDCMUTF  -829.769839   -42262.550926
        LGF  -849.435018        VTF -1034.951813     MTMAMF -3321.318261     MTARTF  -616.740450      HIVWF -1303.289668        LGF -2668.340784       FLUF -3658.940974        LGF -1850.818196       PMBF -1214.234462     MTREVF -3572.417893     MTZOAF -2221.582770       FLUF  -793.595653     MTMAMF -6504.567715     DCMUTF -1565.946507       JTTF -1742.360535       JTTF -3960.649014  JTTDCMUTF -2551.517761       FLUF -1512.218937  BLOSUM62F -1230.904576       FLUF  -853.609685   -43027.440673
       JTTF  -845.247054   DAYHOFFF -1043.469287       WAGF -3133.069714        VTF  -627.941709       PMBF -1278.665489     MTZOAF -2649.864403     MTMAMF -3955.843557     DCMUTF -1877.132874     DCMUTF -1178.778910     MTZOAF -3556.505013  JTTDCMUTF -2182.188449       PMBF  -789.743455  BLOSUM62F -6049.018970      HIVWF -1654.834455     MTMAMF -1810.837711       JTTF -3912.433459  JTTDCMUTF -2529.395458  BLOSUM62F -1502.282489  JTTDCMUTF -1188.364143      HIVWF  -863.649741   -42629.266341
       FLUF  -855.531776     MTZOAF -1033.896151       PMBF -3156.378578       FLUF  -616.562011     MTZOAF -1227.761269     MTARTF -2699.579934        LGF -3557.633272      HIVBF -1932.217969     CPREVF -1200.925671     CPREVF -3520.653478     DCMUTF -2176.198594  JTTDCMUTF  -781.631535     CPREVF -6047.522230     MTMAMF -1617.760169     RTREVF -1739.937311       JTTF -3902.968047     MTARTF -2573.273521     CPREVF -1501.140285       PMBF -1217.071374       PMBF  -833.071157   -42191.714333
        VTF  -850.782520     RTREVF -1028.473970     MTMAMF -3359.576485     RTREVF  -620.177276      HIVBF -1271.116588       WAGF -2668.333166     MTMAMF -3942.758261     RTREVF -1864.956026      HIVWF -1268.178172       FLUF -3587.557122       JTTF -2187.214820     MTARTF  -784.702911  JTTDCMUTF -6022.585380      HIVWF -1657.041089      HIVBF -1769.916954        LGF -3882.267083       PMBF -2591.605025        LGF -1479.416426       WAGF -1199.926305        VTF  -834.080668   -42870.666248
       PMBF  -845.017970       WAGF -1031.403084     DCMUTF -3149.182935     CPREVF  -623.382270      HIVWF -1287.018541       WAGF -2650.031404     MTREVF -3698.194310        VTF -1838.129670        VTF -1201.565428  JTTDCMUTF -3482.634773      HIVBF -2247.756238       FLUF  -786.070067     CPREVF -6065.400169     DCMUTF -1544.114414     MTZOAF -1748.654783       JTTF -3891.765108     RTREVF -2532.415066     DCMUTF -1476.050527  BLOSUM62F -1214.275017  JTTDCMUTF  -827.212546   -42140.274320
     MTZOAF  -833.360756     MTARTF -1048.650760       FLUF -3165.687031        LGF  -618.362069        LGF -1241.531658   DAYHOFFF -2679.637893        LGF -3556.294639   DAYHOFFF -1882.773471     MTMAMF -1235.854311   DAYHOFFF -3478.934887        LGF -2182.498156       FLUF  -787.309602  JTTDCMUTF -6041.631387       PMBF -1577.926867      HIVBF -1763.850822   DAYHOFFF -3919.209877       WAGF -2546.734641  BLOSUM62F -1498.597068   DAYHOFFF -1178.064285     MTMAMF  -850.361990   -42087.272171
     MTARTF  -839.917072       JTTF -1034.316582      HIVBF -3218.716230     DCMUTF  -624.142494        LGF -1246.986555  BLOSUM62F -2686.268469        VTF -3549.124516     DCMUTF -1874.245437     MTREVF -1201.523761     MTMAMF -3798.935897        VTF -2204.543709        LGF  -775.292395      HIVWF -6459.689327     RTREVF -1550.871425      HIVWF -1805.062099      HIVWF -4054.060135       WAGF -2552.464924      HIVBF -1522.219895     MTREVF -1179.632174     RTREVF  -830.254165   -43008.267260
       PMBF  -848.865068     MTZOAF -1034.721806     MTARTF -3277.104994       FLUF  -617.194144       JTTF -1240.720840       JTTF -2641.409213   DAYHOFFF -3591.742605       JTTF -1857.856422     MTARTF -1197.957295     DCMUTF -3478.775502  JTTDCMUTF -2179.601511  JTTDCMUTF  -782.014035     DCMUTF -6079.184222       JTTF -1555.676389     CPREVF -1759.406155        LGF -3865.680189       FLUF -2600.732664       PMBF -1496.545013       JTTF -1185.851477      HIVBF  -851.081870   -42142.121412
  JTTDCMUTF  -843.799736     DCMUTF -1042.994203     DCMUTF -3152.674207       WAGF  -625.678990        LGF -1242.851265      HIVBF -2709.830507     MTZOAF -3687.088250   DAYHOFFF -1883.056160       FLUF -1223.937809  BLOSUM62F -3548.876657      HIVBF -2247.538501       PMBF  -788.491587      HIVWF -6490.053645  BLOSUM62F -1576.600406       JTTF -1724.207895  BLOSUM62F -3963.517270     RTREVF -2532.771227       FLUF -1504.888128  BLOSUM62F -1218.114153  JTTDCMUTF  -829.350835   -42836.321432
     RTREVF  -837.119451       PMBF -1034.007557      HIVBF -3220.194597       PMBF  -629.229994      HIVWF -1291.663125      HIVWF -2775.085658     MTZOAF -3675.249692       FLUF -1936.563268       PMBF -1209.160775     CPREVF -3526.340696  JTTDCMUTF -2182.980511  JTTDCMUTF  -784.096114      HIVBF -6245.463664   DAYHOFFF -1550.149049        VTF -1752.842903      HIVWF -4056.137271   DAYHOFFF -2530.859844     MTZOAF -1477.909125     MTZOAF -1178.488599     MTZOAF  -830.877343   -42724.419235
     MTZOAF  -833.000603      HIVBF -1059.168305       WAGF -3133.053159     CPREVF  -626.088791     MTMAMF -1233.123773     MTMAMF -2728.710888     MTMAMF -3957.713392        LGF -1865.543288      HIVBF -1234.044323     CPREVF -3526.540289       PMBF -2217.386777        LGF  -775.059922     CPREVF -6041.739562   DAYHOFFF -1549.073199     MTZOAF -1746.235526      HIVBF -4007.959369   DAYHOFFF -2531.873716     RTREVF -1479.199459       FLUF -1185.359305       JTTF  -829.929040   -42560.802686
     RTREVF  -827.624827     MTZOAF -1024.552334   DAYHOFFF -3149.091948       PMBF  -625.902271     MTARTF -1239.827861        VTF -2643.055905     CPREVF -3642.436056        VTF -1843.986594     MTARTF -1202.975012  BLOSUM62F -3540.202186   DAYHOFFF -2180.582631     CPREVF  -775.843302  BLOSUM62F -6078.256346       PMBF -1566.149316        VTF -1738.912362       WAGF -3898.009112      HIVWF -2685.476451     CPREVF -1493.653081       PMBF -1209.779339      HIVBF  -845.976492   -42212.293424
      HIVWF  -884.090699     CPREVF -1040.463827     RTREVF -3127.150993     MTZOAF  -608.081649       JTTF -1238.710538       WAGF -2655.308757   DAYHOFFF -3593.314858     RTREVF -1874.596142     MTARTF -1197.910603     CPREVF -3522.610349     CPREVF -2217.465131  BLOSUM62F  -786.243011       JTTF -6050.248099        VTF -1565.664607   DAYHOFFF -1740.332375     MTMAMF -3989.124337       FLUF -2601.888213     CPREVF -1500.556512     CPREVF -1199.042314     MTREVF  -832.389597   -42225.192611
     MTZOAF  -834.446428  BLOSUM62F -1031.620582       PMBF -3165.885154  JTTDCMUTF  -625.141345       WAGF -1262.309488     DCMUTF -2682.836943     MTREVF -3681.396240      HIVBF -1924.654842        VTF -1205.083267        LGF -3475.235869        LGF -2184.450449      HIVBF  -800.141203      HIVBF -6247.013960     MTREVF -1583.673147       PMBF -1770.410472     MTMAMF -3989.407027     MTREVF -2547.027542       JTTF -1484.585400     DCMUTF -1181.231530     MTMAMF  -848.526981   -42525.077867
      HIVWF  -886.252571     MTREVF -1035.704092        VTF -3135.690007      HIVWF  -633.157244     MTREVF -1237.027778     MTMAMF -2727.088632  JTTDCMUTF -3550.229212       JTTF -1855.430728       JTTF -1195.604058       FLUF -3594.356481      HIVBF -2246.029273  BLOSUM62F  -787.492429     RTREVF -6042.613388      HIVWF -1654.240847       JTTF -1724.469450     DCMUTF -3929.072517  JTTDCMUTF -2526.446091       JTTF -1482.612307     MTMAMF -1217.739414       FLUF  -846.469606   -42307.726124
        VTF  -854.390428     MTMAMF -1073.971091     MTMAMF -3332.102814        VTF  -627.765957      HIVWF -1299.397380       PMBF -2702.074914     CPREVF -3649.135716       PMBF -1835.427117  BLOSUM62F -1214.906231   DAYHOFFF -3480.966543      HIVWF -2320.105049  BLOSUM62F  -791.680310     MTMAMF -6565.489339  BLOSUM62F -1590.963051     RTREVF -1751.505583       FLUF -3946.078003      HIVWF -2674.590561        VTF -1501.611516        LGF -1186.291871     MTREVF  -840.296356   -43238.749828
     CPREVF  -840.285119     CPREVF -1041.333253       FLUF -3167.078505     RTREVF  -616.569615     MTREVF -1233.753273  BLOSUM62F -2677.683236        LGF -3557.648010   DAYHOFFF -1884.690615        VTF -1202.437050       FLUF -3600.048959     RTREVF -2189.710381     MTREVF  -775.339396       PMBF -6054.773244     MTMAMF -1618.798755       PMBF -1764.595292     RTREVF -3869.698656       WAGF -2544.921303      HIVWF -1558.006801   DAYHOFFF -1177.042124        LGF  -823.451768   -42197.865355
        LGF  -834.527660     CPREVF -1042.990278  JTTDCMUTF -3117.313451     MTARTF  -608.897689     MTARTF -1238.658445      HIVBF -2707.814402       JTTF -3554.827130       FLUF -1949.907544     MTREVF -1200.385835       WAGF -3491.281003        LGF -2183.707035     MTZOAF  -772.522611      HIVWF -6499.310499     MTZOAF -1553.700846      HIVBF -1764.046242       PMBF -3962.886366       WAGF -2545.457067     DCMUTF -1478.602074       JTTF -1185.102033      HIVWF  -861.592670   -42553.530881
     RTREVF  -837.350349  BLOSUM62F -1032.017469        LGF -3110.670384        LGF  -619.771255        LGF -1244.380424     MTARTF -2697.455372     DCMUTF -3588.595857     CPREVF -1856.813468      HIVBF -1233.446704     DCMUTF -3477.243885      HIVWF -2320.557642        LGF  -774.424698        LGF -6010.631094  JTTDCMUTF -1559.162070   DAYHOFFF -1744.061362       FLUF -3924.327948     MTREVF -2546.477577     RTREVF -1479.318114     MTMAMF -1216.730373       WAGF  -831.174266   -42104.610312
      HIVBF  -851.005687  JTTDCMUTF -1024.863460  JTTDCMUTF -3112.767816     MTZOAF  -604.837491   DAYHOFFF -1244.118120     MTZOAF -2652.716534       WAGF -3571.599977     DCMUTF -1896.867468     MTZOAF -1181.213134   DAYHOFFF -3486.786627  JTTDCMUTF -2176.660445        VTF  -782.740958        VTF -6035.271349     DCMUTF -1541.889393   DAYHOFFF -1738.216056       WAGF -3904.785121       PMBF -2571.740328  BLOSUM62F -1492.396491   DAYHOFFF -1173.807977     CPREVF  -828.466201   -41872.750632
     DCMUTF  -841.958251      HIVBF -1063.442371     MTREVF -3204.618769        LGF  -621.759358       WAGF -1264.978403     MTARTF -2696.916927     MTMAMF -3931.556499     MTREVF -1916.009402     MTZOAF -1181.360512       JTTF -3489.626474        LGF -2188.544707     MTARTF  -785.493158     DCMUTF -6050.670005     DCMUTF -1554.448600        LGF -1740.864406   DAYHOFFF -3944.427640      HIVWF -2675.024236      HIVWF -1562.598278     MTZOAF -1180.089896     DCMUTF  -833.381220   -42727.769111
